latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,total_rooms/population
37.4,23.0,1755.0,508.0,1374.0,506.0,4.3077,293500.0,NEAR BAY,1.277292576419214
37.4,19.0,1085.0,288.0,1009.0,305.0,3.9091,276000.0,NEAR BAY,1.0753221010901883
37.4,16.0,1994.0,489.0,1173.0,472.0,4.1875,266400.0,NEAR BAY,1.699914748508099
37.4,15.0,255.0,63.0,138.0,74.0,4.6591,175000.0,NEAR BAY,1.8478260869565217
37.4,23.0,514.0,210.0,367.0,206.0,3.1736,181300.0,NEAR BAY,1.4005449591280654
37.4,52.0,766.0,203.0,448.0,196.0,2.5208,316700.0,NEAR BAY,1.7098214285714286
37.39,43.0,2065.0,535.0,1029.0,500.0,3.7318,327700.0,NEAR BAY,2.006802721088435
37.39,30.0,1722.0,490.0,1057.0,517.0,3.725,261300.0,NEAR BAY,1.6291390728476822
37.4,24.0,3983.0,1126.0,2645.0,1072.0,3.6742,275000.0,NEAR BAY,1.5058601134215501
37.39,44.0,1498.0,430.0,848.0,400.0,2.8438,307100.0,NEAR BAY,1.7665094339622642
37.39,46.0,1115.0,248.0,543.0,248.0,3.2083,334300.0,NEAR BAY,2.0534069981583793
37.39,4.0,2292.0,,1050.0,584.0,4.8036,340000.0,NEAR BAY,2.182857142857143
37.39,30.0,1695.0,480.0,932.0,447.0,3.5045,352500.0,NEAR BAY,1.8186695278969958
37.39,37.0,1169.0,239.0,589.0,249.0,5.0131,330300.0,NEAR BAY,1.9847198641765704
37.38,26.0,1272.0,306.0,562.0,284.0,4.5644,280200.0,NEAR BAY,2.263345195729537
37.39,39.0,2210.0,483.0,1023.0,450.0,4.5833,342400.0,NEAR BAY,2.1603128054740957
37.39,31.0,1117.0,304.0,591.0,302.0,3.5909,353100.0,NEAR BAY,1.8900169204737733
37.39,36.0,1860.0,367.0,794.0,366.0,5.0871,354500.0,NEAR BAY,2.3425692695214106
37.39,34.0,1508.0,483.0,774.0,443.0,2.7279,365600.0,NEAR BAY,1.9483204134366925
37.39,36.0,1035.0,196.0,475.0,205.0,5.5385,359000.0,NEAR BAY,2.1789473684210527
37.38,34.0,1959.0,342.0,849.0,357.0,6.2884,414700.0,NEAR BAY,2.3074204946996466
37.38,36.0,2587.0,416.0,1055.0,410.0,6.1995,407200.0,NEAR BAY,2.452132701421801
37.38,33.0,2771.0,659.0,1496.0,581.0,3.4042,353600.0,NEAR BAY,1.8522727272727273
37.38,36.0,857.0,156.0,448.0,168.0,5.0086,366700.0,NEAR BAY,1.9129464285714286
37.38,36.0,1199.0,198.0,485.0,199.0,5.0796,373400.0,NEAR BAY,2.4721649484536083
37.38,36.0,782.0,130.0,348.0,128.0,6.8279999999999985,383900.0,NEAR BAY,2.2471264367816093
37.37,29.0,1229.0,,707.0,194.0,7.1108,465000.0,NEAR BAY,1.7383309759547383
37.37,27.0,1269.0,186.0,464.0,182.0,6.8374,500001.0,NEAR BAY,2.7349137931034484
37.37,34.0,2165.0,355.0,776.0,339.0,5.2971,442100.0,NEAR BAY,2.7899484536082473
37.38,25.0,830.0,228.0,368.0,174.0,3.3917,342900.0,NEAR BAY,2.255434782608696
37.37,22.0,3770.0,727.0,1657.0,762.0,4.8021,457500.0,NEAR BAY,2.2751961375980687
37.37,30.0,2937.0,407.0,1097.0,407.0,7.9813,473500.0,NEAR BAY,2.6773017319963537
37.36,21.0,3244.0,426.0,1158.0,415.0,7.5,500001.0,<1H OCEAN,2.8013816925734023
37.36,34.0,1747.0,250.0,662.0,257.0,6.8268,500001.0,<1H OCEAN,2.6389728096676737
37.36,28.0,4612.0,608.0,1686.0,567.0,10.0346,500001.0,<1H OCEAN,2.735468564650059
37.36,31.0,2717.0,376.0,1001.0,381.0,9.281,500001.0,NEAR BAY,2.7142857142857144
37.36,37.0,1550.0,238.0,805.0,250.0,5.0222,500001.0,NEAR BAY,1.9254658385093169
37.36,37.0,2269.0,325.0,930.0,321.0,7.5274,500001.0,NEAR BAY,2.4397849462365593
37.36,28.0,2181.0,284.0,728.0,238.0,8.2266,500001.0,NEAR BAY,2.995879120879121
37.35,30.0,2040.0,294.0,787.0,278.0,8.758,500001.0,<1H OCEAN,2.5921219822109274
37.34,33.0,1208.0,198.0,495.0,216.0,5.4659,500001.0,<1H OCEAN,2.4404040404040406
37.34,35.0,1172.0,184.0,512.0,175.0,7.3561,500001.0,<1H OCEAN,2.2890625
37.35,35.0,1447.0,205.0,619.0,206.0,9.8144,500001.0,<1H OCEAN,2.3376413570274637
37.35,35.0,1579.0,210.0,570.0,196.0,8.5888,500001.0,<1H OCEAN,2.770175438596491
37.35,35.0,1347.0,207.0,548.0,189.0,7.7068,500001.0,NEAR BAY,2.458029197080292
37.34,30.0,1851.0,238.0,631.0,236.0,10.1007,500001.0,<1H OCEAN,2.9334389857369256
37.34,23.0,2597.0,335.0,922.0,338.0,10.5142,500001.0,<1H OCEAN,2.816702819956616
37.34,28.0,1643.0,216.0,594.0,205.0,12.367,500001.0,<1H OCEAN,2.765993265993266
37.35,33.0,2398.0,317.0,832.0,314.0,10.3591,500001.0,NEAR BAY,2.8822115384615383
37.38,37.0,4167.0,612.0,1577.0,597.0,7.5655,500001.0,NEAR BAY,2.6423589093214965
37.37,37.0,2511.0,354.0,945.0,348.0,8.3924,500001.0,NEAR BAY,2.657142857142857
37.37,40.0,2224.0,354.0,929.0,345.0,8.1064,500001.0,NEAR BAY,2.393972012917115
37.37,22.0,1477.0,195.0,520.0,187.0,10.3329,500001.0,NEAR BAY,2.8403846153846155
37.38,36.0,3598.0,500.0,1296.0,533.0,7.8177,500001.0,NEAR BAY,2.7762345679012346
37.38,22.0,3638.0,719.0,1329.0,650.0,5.0804,500001.0,NEAR BAY,2.7373965387509407
37.37,49.0,1068.0,190.0,410.0,171.0,7.2045,500001.0,NEAR BAY,2.604878048780488
37.37,18.0,1617.0,231.0,555.0,222.0,8.9021,500001.0,NEAR BAY,2.9135135135135135
37.4,31.0,2836.0,490.0,1138.0,481.0,4.9519,500001.0,NEAR BAY,2.492091388400703
37.39,36.0,1660.0,261.0,655.0,249.0,6.3967,500001.0,NEAR BAY,2.5343511450381677
37.39,35.0,2471.0,349.0,881.0,342.0,7.6229,500001.0,NEAR BAY,2.804767309875142
37.4,31.0,2356.0,405.0,921.0,358.0,7.0245,500001.0,NEAR BAY,2.558089033659066
37.39,34.0,3561.0,497.0,1336.0,501.0,8.9172,500001.0,NEAR BAY,2.6654191616766467
37.38,34.0,1443.0,218.0,504.0,200.0,8.4709,500001.0,NEAR BAY,2.863095238095238
37.4,32.0,3514.0,473.0,1583.0,480.0,10.3894,500001.0,NEAR BAY,2.2198357548957675
37.4,29.0,6027.0,1195.0,2687.0,1171.0,5.1335,461200.0,NEAR BAY,2.243021957573502
37.41,36.0,4787.0,900.0,2039.0,890.0,5.4063,440900.0,NEAR BAY,2.3477194703285926
37.41,35.0,2419.0,426.0,949.0,433.0,6.4588,437100.0,NEAR BAY,2.5489989462592204
37.42,46.0,206.0,44.0,134.0,51.0,4.15,265000.0,NEAR BAY,1.537313432835821
37.42,36.0,3982.0,1045.0,2251.0,995.0,3.5364,314100.0,NEAR BAY,1.7689915593069747
37.41,33.0,2892.0,617.0,1250.0,581.0,5.3727,360900.0,NEAR BAY,2.3136
37.43,35.0,3584.0,535.0,1405.0,538.0,7.3023,451300.0,NEAR BAY,2.5508896797153024
37.43,35.0,3905.0,565.0,1562.0,553.0,7.313,463700.0,NEAR BAY,2.5
37.42,32.0,3058.0,595.0,1267.0,540.0,6.4949,417800.0,NEAR BAY,2.4135753749013418
37.41,35.0,2712.0,428.0,1084.0,425.0,7.1382,443800.0,NEAR BAY,2.5018450184501844
37.41,33.0,1641.0,284.0,659.0,282.0,6.0884,432900.0,NEAR BAY,2.490136570561457
37.42,35.0,2445.0,533.0,1187.0,519.0,5.2803,362100.0,NEAR BAY,2.059814658803707
37.42,36.0,2607.0,551.0,1165.0,523.0,5.1524,373100.0,NEAR BAY,2.2377682403433474
37.43,40.0,3454.0,648.0,1498.0,647.0,5.2114,438400.0,NEAR BAY,2.3057409879839788
37.43,32.0,4398.0,878.0,1799.0,792.0,4.7375,431900.0,NEAR BAY,2.444691495275153
37.43,36.0,3212.0,553.0,1455.0,574.0,6.46,425500.0,NEAR BAY,2.207560137457045
37.44,33.0,2974.0,623.0,1435.0,588.0,5.485,406300.0,NEAR BAY,2.0724738675958188
37.44,42.0,2390.0,462.0,1146.0,468.0,6.3111,397400.0,NEAR BAY,2.0855148342059335
37.44,33.0,1509.0,303.0,748.0,268.0,4.875,373400.0,NEAR BAY,2.017379679144385
37.44,35.0,2016.0,349.0,1023.0,376.0,5.6413,376600.0,NEAR BAY,1.970674486803519
37.43,33.0,3262.0,668.0,1411.0,626.0,5.316,398100.0,NEAR BAY,2.3118355776045356
37.45,37.0,2295.0,332.0,933.0,332.0,6.7257,500001.0,NEAR BAY,2.459807073954984
37.45,37.0,1287.0,197.0,510.0,206.0,7.9029,500001.0,NEAR BAY,2.523529411764706
37.45,41.0,3233.0,540.0,1251.0,506.0,6.6354,500001.0,NEAR BAY,2.584332533972822
37.44,43.0,3004.0,440.0,1088.0,427.0,9.1508,500001.0,NEAR BAY,2.761029411764706
37.44,38.0,2835.0,447.0,1148.0,446.0,5.9277,446600.0,NEAR BAY,2.4695121951219514
37.46,39.0,906.0,109.0,353.0,112.0,10.3942,500001.0,NEAR BAY,2.5665722379603397
37.45,52.0,1135.0,219.0,441.0,200.0,7.5418,492000.0,NEAR BAY,2.5736961451247167
37.46,52.0,1803.0,257.0,683.0,259.0,10.9508,500001.0,NEAR BAY,2.6398243045387995
37.45,52.0,3841.0,537.0,1391.0,540.0,7.8647,500001.0,NEAR BAY,2.7613227893601726
37.45,52.0,2117.0,353.0,734.0,328.0,6.767,500001.0,NEAR BAY,2.8841961852861036
37.45,48.0,2074.0,297.0,700.0,279.0,8.7051,500001.0,NEAR BAY,2.962857142857143
37.45,52.0,568.0,91.0,219.0,75.0,6.1575,500001.0,NEAR BAY,2.593607305936073
37.45,47.0,4234.0,,1808.0,1093.0,4.2297,425000.0,NEAR BAY,2.3418141592920354
37.45,19.0,2207.0,810.0,1304.0,775.0,2.1406,402500.0,NEAR BAY,1.6924846625766872
37.45,37.0,2926.0,874.0,1363.0,815.0,4.5987,356000.0,NEAR BAY,2.1467351430667643
37.44,34.0,2199.0,529.0,1193.0,532.0,4.2972,405900.0,NEAR BAY,1.8432523051131602
37.44,52.0,2063.0,320.0,774.0,309.0,7.2543,500001.0,NEAR BAY,2.665374677002584
37.44,52.0,1400.0,217.0,522.0,227.0,4.9861,500001.0,NEAR BAY,2.681992337164751
37.44,52.0,1945.0,293.0,708.0,275.0,6.1655,500001.0,NEAR BAY,2.7471751412429377
37.44,52.0,3117.0,468.0,1114.0,421.0,6.6756,500001.0,NEAR BAY,2.7980251346499103
37.43,52.0,1944.0,308.0,696.0,293.0,8.2664,500001.0,NEAR BAY,2.793103448275862
37.43,52.0,1327.0,190.0,467.0,189.0,12.5902,500001.0,NEAR BAY,2.841541755888651
37.43,52.0,1383.0,227.0,551.0,249.0,6.5829,500001.0,NEAR BAY,2.509981851179673
37.43,47.0,2600.0,490.0,1149.0,465.0,5.0203,476300.0,NEAR BAY,2.2628372497824194
37.42,44.0,3558.0,839.0,1779.0,832.0,3.9243,404800.0,NEAR BAY,2.0
37.43,18.0,2060.0,563.0,1144.0,600.0,4.0686,378600.0,NEAR BAY,1.8006993006993006
37.43,20.0,11709.0,,7604.0,3589.0,1.9045,375000.0,NEAR BAY,1.5398474487112046
37.42,34.0,4448.0,610.0,2571.0,581.0,11.0492,500001.0,NEAR OCEAN,1.7300661221314664
37.41,15.0,2577.0,360.0,979.0,364.0,10.476,500001.0,NEAR BAY,2.6322778345250257
37.43,24.0,3924.0,1142.0,7174.0,950.0,4.0972,387500.0,NEAR OCEAN,0.5469751881795372
37.41,29.0,473.0,103.0,359.0,87.0,7.0309,475000.0,NEAR BAY,1.317548746518106
37.41,21.0,1034.0,117.0,323.0,117.0,10.7237,500001.0,NEAR OCEAN,3.2012383900928794
37.39,27.0,3385.0,427.0,1248.0,409.0,12.0372,500001.0,NEAR BAY,2.7123397435897436
37.37,37.0,1446.0,181.0,549.0,190.0,10.7355,500001.0,NEAR BAY,2.633879781420765
37.36,34.0,1575.0,183.0,511.0,180.0,13.1867,500001.0,NEAR BAY,3.0821917808219177
37.37,30.0,2139.0,260.0,742.0,242.0,11.806,500001.0,NEAR BAY,2.8827493261455523
37.38,26.0,2859.0,343.0,951.0,336.0,10.4277,500001.0,NEAR BAY,3.006309148264984
37.36,32.0,1433.0,199.0,498.0,201.0,9.3586,500001.0,NEAR BAY,2.8775100401606424
37.36,35.0,2063.0,266.0,676.0,252.0,8.5294,500001.0,NEAR BAY,3.051775147928994
37.35,37.0,1795.0,285.0,791.0,261.0,7.5794,500001.0,NEAR BAY,2.2692793931731985
37.35,30.0,1502.0,186.0,501.0,180.0,10.0259,500001.0,NEAR BAY,2.9980039920159682
37.36,23.0,11294.0,1377.0,3840.0,1367.0,12.1387,500001.0,NEAR BAY,2.941145833333333
37.35,23.0,3814.0,485.0,1344.0,464.0,12.9792,500001.0,NEAR BAY,2.837797619047619
37.31,7.0,189.0,26.0,84.0,29.0,13.8093,500001.0,<1H OCEAN,2.25
37.29,11.0,436.0,70.0,212.0,75.0,8.6196,500001.0,<1H OCEAN,2.056603773584906
37.28,21.0,349.0,64.0,149.0,56.0,5.8691,360000.0,<1H OCEAN,2.3422818791946307
37.24,21.0,427.0,63.0,182.0,70.0,11.3283,500001.0,<1H OCEAN,2.3461538461538463
37.18,37.0,3852.0,652.0,1534.0,567.0,5.8596,318700.0,<1H OCEAN,2.5110821382007824
37.16,42.0,2533.0,433.0,957.0,398.0,5.3468,279900.0,<1H OCEAN,2.6468129571577848
37.16,43.0,1529.0,311.0,570.0,250.0,5.2366,293300.0,<1H OCEAN,2.6824561403508773
37.13,37.0,1150.0,203.0,511.0,179.0,5.7415,398500.0,<1H OCEAN,2.2504892367906066
37.24,24.0,4420.0,996.0,2981.0,975.0,3.506,226400.0,<1H OCEAN,1.4827239181482723
37.24,24.0,7521.0,1364.0,3970.0,1318.0,4.4004,255800.0,<1H OCEAN,1.8944584382871537
37.22,18.0,7245.0,1029.0,2893.0,1049.0,6.9508,361200.0,<1H OCEAN,2.5043207742827516
37.23,24.0,4337.0,670.0,1936.0,652.0,5.8904,271400.0,<1H OCEAN,2.240185950413223
37.22,21.0,6203.0,798.0,2494.0,800.0,7.7201,362700.0,<1H OCEAN,2.487169206094627
37.21,14.0,5636.0,697.0,2281.0,680.0,8.4262,459200.0,<1H OCEAN,2.4708461201227534
37.18,6.0,9176.0,1201.0,3637.0,1138.0,8.3837,473400.0,<1H OCEAN,2.5229584822656035
37.22,17.0,2825.0,365.0,1052.0,345.0,8.0595,485000.0,<1H OCEAN,2.685361216730038
37.22,26.0,1921.0,250.0,725.0,253.0,7.6933,405900.0,<1H OCEAN,2.649655172413793
37.21,23.0,2552.0,305.0,916.0,316.0,9.1974,500001.0,<1H OCEAN,2.7860262008733625
37.21,18.0,1080.0,122.0,382.0,121.0,9.08,500001.0,<1H OCEAN,2.8272251308900525
37.23,7.0,5389.0,903.0,2232.0,825.0,6.6659,500001.0,<1H OCEAN,2.414426523297491
37.19,45.0,1797.0,303.0,870.0,281.0,4.5417,434500.0,<1H OCEAN,2.06551724137931
37.21,15.0,5468.0,676.0,2221.0,675.0,8.3792,418300.0,<1H OCEAN,2.4619540747411075
37.2,6.0,3694.0,574.0,1554.0,527.0,6.8333,348000.0,<1H OCEAN,2.3770913770913773
37.21,14.0,2714.0,361.0,1259.0,375.0,7.7738,387500.0,<1H OCEAN,2.1556791104050834
37.23,16.0,3574.0,466.0,1503.0,487.0,8.1988,355900.0,<1H OCEAN,2.3779108449767135
37.23,20.0,7754.0,976.0,3094.0,941.0,8.19,361600.0,<1H OCEAN,2.5061409179056238
37.24,14.0,7174.0,950.0,2782.0,899.0,8.3065,394200.0,<1H OCEAN,2.578720345075485
37.23,19.0,7357.0,963.0,3018.0,981.0,6.9473,361400.0,<1H OCEAN,2.4377070907886016
37.27,16.0,3298.0,451.0,1542.0,423.0,6.7064,305600.0,<1H OCEAN,2.138780804150454
37.27,25.0,1730.0,226.0,721.0,243.0,7.5845,279300.0,<1H OCEAN,2.3994452149791954
37.27,19.0,1852.0,268.0,866.0,272.0,5.6139,279500.0,<1H OCEAN,2.138568129330254
37.27,18.0,3561.0,560.0,1753.0,553.0,5.0292,269400.0,<1H OCEAN,2.031374786081004
37.27,17.0,4393.0,709.0,2292.0,692.0,5.6876,246500.0,<1H OCEAN,1.9166666666666667
37.23,15.0,4713.0,769.0,2519.0,778.0,5.6958,253800.0,<1H OCEAN,1.870980547836443
37.22,16.0,1617.0,306.0,667.0,264.0,4.5221,191100.0,<1H OCEAN,2.424287856071964
37.22,16.0,3992.0,540.0,2097.0,555.0,6.7287,299300.0,<1H OCEAN,1.9036719122556032
37.23,16.0,4274.0,715.0,2240.0,704.0,5.4218,233900.0,<1H OCEAN,1.9080357142857143
37.25,25.0,5939.0,989.0,3275.0,954.0,5.6488,234600.0,<1H OCEAN,1.8134351145038168
37.23,22.0,5507.0,841.0,2785.0,848.0,6.0889,245200.0,<1H OCEAN,1.97737881508079
37.24,18.0,3574.0,504.0,1803.0,536.0,6.7836,274100.0,<1H OCEAN,1.9822518025513034
37.24,24.0,7991.0,1286.0,4017.0,1213.0,5.4741,238800.0,<1H OCEAN,1.989295494149863
37.24,17.0,6425.0,1268.0,3934.0,1238.0,5.1228,237600.0,<1H OCEAN,1.6331977630910015
37.25,16.0,6958.0,1300.0,2965.0,1217.0,4.2885,262400.0,<1H OCEAN,2.3467116357504216
37.28,17.0,3057.0,606.0,2030.0,602.0,5.2166,230900.0,<1H OCEAN,1.505911330049261
37.27,20.0,3244.0,520.0,1769.0,469.0,5.9214,224000.0,<1H OCEAN,1.8338044092707744
37.27,17.0,3912.0,737.0,2693.0,746.0,5.0772,221500.0,<1H OCEAN,1.4526550315633122
37.27,16.0,2030.0,321.0,1343.0,365.0,6.3566,279100.0,<1H OCEAN,1.5115413253909158
37.27,22.0,2996.0,695.0,2169.0,607.0,4.3438,209700.0,<1H OCEAN,1.3812816966343937
37.26,26.0,1394.0,238.0,990.0,315.0,4.8862,195000.0,<1H OCEAN,1.408080808080808
37.26,18.0,3631.0,947.0,2357.0,757.0,2.875,184400.0,<1H OCEAN,1.5405176071277047
37.27,17.0,1957.0,261.0,863.0,269.0,7.3339,294200.0,<1H OCEAN,2.267670915411356
37.27,9.0,3624.0,812.0,1856.0,721.0,4.2083,198400.0,<1H OCEAN,1.9525862068965518
37.27,17.0,2795.0,482.0,1904.0,506.0,5.0186,250800.0,<1H OCEAN,1.4679621848739495
37.27,8.0,4454.0,1058.0,2595.0,1027.0,4.5615,282600.0,<1H OCEAN,1.7163776493256262
37.27,16.0,2429.0,387.0,1293.0,363.0,5.5,253200.0,<1H OCEAN,1.8785769528228924
37.27,14.0,2855.0,380.0,1420.0,383.0,6.6712,311500.0,<1H OCEAN,2.01056338028169
37.26,10.0,3030.0,574.0,1623.0,589.0,5.1356,218700.0,<1H OCEAN,1.866913123844732
37.26,11.0,2394.0,403.0,1393.0,409.0,5.5875,259300.0,<1H OCEAN,1.7185929648241205
37.26,14.0,3379.0,683.0,1465.0,620.0,4.0547,236200.0,<1H OCEAN,2.3064846416382254
37.26,16.0,1911.0,327.0,1158.0,332.0,5.9359,249500.0,<1H OCEAN,1.650259067357513
37.25,20.0,3398.0,771.0,1231.0,744.0,2.0288,350000.0,<1H OCEAN,2.760357432981316
37.25,12.0,2070.0,587.0,1216.0,532.0,4.1926,244500.0,<1H OCEAN,1.7023026315789473
37.26,7.0,3609.0,751.0,1739.0,682.0,4.5033,213100.0,<1H OCEAN,2.075330649798735
37.25,16.0,2650.0,600.0,1969.0,586.0,3.9461,194300.0,<1H OCEAN,1.345860843067547
37.25,17.0,2332.0,637.0,1636.0,623.0,3.1932,123400.0,<1H OCEAN,1.4254278728606358
37.26,17.0,1051.0,172.0,446.0,173.0,5.6652,234500.0,<1H OCEAN,2.3565022421524664
37.26,16.0,2814.0,485.0,1305.0,465.0,5.5121,224100.0,<1H OCEAN,2.15632183908046
37.26,24.0,2383.0,343.0,1146.0,341.0,5.6223,265700.0,<1H OCEAN,2.0794066317626525
37.26,16.0,1982.0,280.0,1030.0,297.0,6.4339,289200.0,<1H OCEAN,1.924271844660194
37.26,16.0,2312.0,303.0,1158.0,295.0,7.4323,311800.0,<1H OCEAN,1.996545768566494
37.26,16.0,1816.0,241.0,793.0,234.0,6.8194,291200.0,<1H OCEAN,2.2900378310214378
37.26,5.0,1808.0,340.0,825.0,339.0,5.0509,184800.0,<1H OCEAN,2.1915151515151514
37.26,15.0,3243.0,551.0,1752.0,551.0,5.5849,257400.0,<1H OCEAN,1.851027397260274
37.25,17.0,2363.0,473.0,1369.0,442.0,4.8355,141600.0,<1H OCEAN,1.7260774287801315
37.25,4.0,2498.0,775.0,1213.0,631.0,3.7844,183900.0,<1H OCEAN,2.0593569661995055
37.25,20.0,3773.0,624.0,1965.0,607.0,5.4939,241200.0,<1H OCEAN,1.9201017811704835
37.24,23.0,2543.0,388.0,1297.0,385.0,5.9164,237400.0,<1H OCEAN,1.9606784888203546
37.24,21.0,3250.0,610.0,1978.0,568.0,4.5,234400.0,<1H OCEAN,1.6430738119312436
37.24,20.0,3671.0,567.0,1944.0,589.0,6.0538,241000.0,<1H OCEAN,1.8883744855967077
37.25,24.0,3344.0,531.0,1768.0,541.0,5.8305,245600.0,<1H OCEAN,1.8914027149321266
37.25,25.0,4021.0,634.0,2178.0,650.0,5.1663,241200.0,<1H OCEAN,1.8461891643709825
37.25,5.0,1975.0,520.0,861.0,440.0,4.4565,159000.0,<1H OCEAN,2.2938443670150988
37.25,25.0,4096.0,623.0,2128.0,618.0,6.2957,251800.0,<1H OCEAN,1.9248120300751879
37.23,23.0,4487.0,584.0,2024.0,580.0,7.5218,291500.0,<1H OCEAN,2.216897233201581
37.23,25.0,2349.0,394.0,1266.0,383.0,4.9688,233100.0,<1H OCEAN,1.8554502369668247
37.23,16.0,1674.0,281.0,850.0,254.0,5.3157,253300.0,<1H OCEAN,1.9694117647058824
37.23,19.0,2635.0,427.0,1497.0,410.0,6.3178,248000.0,<1H OCEAN,1.760187040748163
37.23,24.0,2413.0,369.0,1237.0,381.0,6.4328,257200.0,<1H OCEAN,1.9506871463217461
37.23,17.0,2319.0,324.0,1076.0,338.0,6.4664,278300.0,<1H OCEAN,2.1552044609665426
37.24,17.0,2123.0,341.0,1067.0,339.0,6.0062,262700.0,<1H OCEAN,1.9896907216494846
37.22,18.0,2127.0,387.0,1547.0,402.0,5.0958,217100.0,<1H OCEAN,1.3749191984486102
37.23,18.0,1747.0,317.0,1055.0,285.0,5.898,229100.0,<1H OCEAN,1.6559241706161136
37.23,16.0,2240.0,300.0,1221.0,305.0,6.0198,289600.0,<1H OCEAN,1.8345618345618346
37.23,17.0,2281.0,359.0,1226.0,394.0,5.4193,259500.0,<1H OCEAN,1.860522022838499
37.23,18.0,3179.0,526.0,1663.0,507.0,5.9225,265800.0,<1H OCEAN,1.9116055321707757
37.23,18.0,2581.0,358.0,1284.0,377.0,6.7385,272400.0,<1H OCEAN,2.0101246105919004
37.27,10.0,3301.0,593.0,2190.0,575.0,6.223,260700.0,<1H OCEAN,1.5073059360730594
37.26,16.0,1868.0,285.0,995.0,284.0,5.9053,260500.0,<1H OCEAN,1.877386934673367
37.26,17.0,250.0,52.0,141.0,51.0,4.6458,500001.0,<1H OCEAN,1.7730496453900708
37.24,12.0,10236.0,1878.0,5674.0,1816.0,4.747,261100.0,<1H OCEAN,1.8040183292210081
37.2,15.0,531.0,154.0,469.0,155.0,4.65,385700.0,<1H OCEAN,1.1321961620469083
37.19,11.0,1290.0,197.0,881.0,191.0,4.2039,500001.0,<1H OCEAN,1.4642451759364359
37.16,21.0,1062.0,179.0,631.0,185.0,4.7386,394100.0,<1H OCEAN,1.6830427892234547
37.11,18.0,3167.0,,1414.0,482.0,6.8773,467700.0,<1H OCEAN,2.2397454031117396
37.0,19.0,3754.0,588.0,1692.0,550.0,6.7644,412600.0,<1H OCEAN,2.2186761229314422
37.15,16.0,5498.0,729.0,2051.0,694.0,7.8601,416300.0,<1H OCEAN,2.680643588493418
37.13,14.0,9483.0,1361.0,4108.0,1281.0,7.5,344500.0,<1H OCEAN,2.30842259006816
37.15,13.0,4780.0,798.0,2795.0,764.0,6.1684,288100.0,<1H OCEAN,1.710196779964222
37.14,14.0,5487.0,1024.0,2823.0,979.0,4.175,229800.0,<1H OCEAN,1.9436769394261424
37.12,17.0,1830.0,398.0,1110.0,388.0,2.4821,248200.0,<1H OCEAN,1.6486486486486487
37.14,12.0,4077.0,590.0,1618.0,540.0,5.2951,386200.0,<1H OCEAN,2.5197775030902347
37.13,20.0,4477.0,924.0,2656.0,871.0,3.8788,226900.0,<1H OCEAN,1.685617469879518
37.12,14.0,4721.0,999.0,2648.0,888.0,3.6895,239300.0,<1H OCEAN,1.7828549848942599
37.11,19.0,3785.0,611.0,2198.0,610.0,5.1514,436700.0,<1H OCEAN,1.7220200181983623
37.11,14.0,6006.0,914.0,2915.0,898.0,5.9356,321700.0,<1H OCEAN,2.060377358490566
37.1,14.0,5034.0,797.0,2124.0,790.0,4.9028,335000.0,<1H OCEAN,2.3700564971751414
37.13,19.0,3269.0,483.0,1383.0,452.0,5.6205,300800.0,<1H OCEAN,2.363702096890817
37.08,17.0,6725.0,1051.0,3439.0,1027.0,6.4313,393100.0,<1H OCEAN,1.9555103227682467
37.06,21.0,5322.0,908.0,3011.0,895.0,5.5936,386800.0,<1H OCEAN,1.7675190966456327
37.09,24.0,1511.0,318.0,1052.0,292.0,3.625,350000.0,<1H OCEAN,1.4363117870722433
37.09,37.0,1593.0,303.0,1030.0,287.0,3.9306,260700.0,<1H OCEAN,1.5466019417475727
37.01,44.0,3192.0,565.0,1439.0,568.0,4.3693,234000.0,INLAND,2.218207088255733
37.0,18.0,7241.0,1225.0,4168.0,1138.0,4.5714,260300.0,INLAND,1.7372840690978886
36.98,14.0,5231.0,817.0,2634.0,799.0,4.9702,279800.0,INLAND,1.9859529233105544
37.01,15.0,2873.0,547.0,1582.0,567.0,5.1519,264700.0,INLAND,1.816055625790139
36.97,16.0,865.0,123.0,403.0,130.0,5.7396,308700.0,INLAND,2.1464019851116625
37.01,16.0,6637.0,1171.0,3575.0,1162.0,4.3227,251500.0,INLAND,1.8565034965034966
37.03,5.0,6529.0,1010.0,3071.0,977.0,5.6754,298500.0,<1H OCEAN,2.1260175838489093
37.03,16.0,3120.0,685.0,2383.0,681.0,3.5551,198600.0,INLAND,1.3092740243390684
37.02,27.0,2303.0,471.0,1447.0,467.0,3.2019,203600.0,INLAND,1.5915687629578439
37.02,14.0,6355.0,1279.0,3704.0,1224.0,4.4233,228600.0,INLAND,1.7157127429805616
37.02,17.0,2889.0,624.0,2681.0,608.0,2.9417,178000.0,INLAND,1.0775829914211115
37.01,44.0,1448.0,393.0,1066.0,357.0,2.0625,170300.0,INLAND,1.3583489681050656
37.0,20.0,3976.0,953.0,3866.0,950.0,2.5387,160100.0,INLAND,1.0284531815830316
36.99,27.0,2361.0,449.0,1782.0,397.0,3.2614,305000.0,INLAND,1.3249158249158248
37.02,19.0,2372.0,394.0,1142.0,365.0,4.0238,374600.0,INLAND,2.0770577933450087
37.35,34.0,440.0,90.0,217.0,93.0,5.2327,500001.0,<1H OCEAN,2.0276497695852536
